name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,B,0.0,0.998,0.0,0.992,0.0,15,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,B,0.25,0.998,0.0,0.992,0.0,15,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,B,0.5,0.998,0.0,0.992,0.0,15,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,B,0.75,0.978,-0.020000000000000018,0.96,-0.03200000000000003,15,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,B,1.0,0.064,-0.9339999999999999,0.036,-0.956,15,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,0.985,-0.013000000000000012,0.98,-0.01200000000000001,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,AB,0.0,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,AB,0.25,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,AB,0.5,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,AB,0.75,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,AB,1.0,0.022,-0.976,0.002,-0.99,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.645,-0.353,0.405,-0.587,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.48,-0.518,0.22,-0.772,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.455,-0.5429999999999999,0.175,-0.817,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.54,-0.45799999999999996,0.37,-0.622,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.56,-0.43799999999999994,0.355,-0.637,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.525,-0.473,0.3,-0.692,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.445,-0.5529999999999999,0.21,-0.782,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.56,-0.43799999999999994,0.33,-0.6619999999999999,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.6,-0.398,0.405,-0.587,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.57,-0.42800000000000005,0.285,-0.7070000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.515,-0.483,0.29,-0.702,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.55,-0.44799999999999995,0.275,-0.717,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.445,-0.5529999999999999,0.225,-0.767,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.5,-0.498,0.285,-0.7070000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.605,-0.393,0.36,-0.632,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.455,-0.5429999999999999,0.25,-0.742,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.55,-0.44799999999999995,0.28,-0.712,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.485,-0.513,0.235,-0.757,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.555,-0.44299999999999995,0.365,-0.627,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_AB,1.0,0.51,-0.488,0.26,-0.732,90,1,0
