name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.865,-0.133,0.82,-0.17200000000000004,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.895,-0.10299999999999998,0.795,-0.19699999999999995,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.73,-0.268,0.575,-0.41700000000000004,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.885,-0.11299999999999999,0.81,-0.18199999999999994,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.96,-0.038000000000000034,0.94,-0.052000000000000046,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.875,-0.123,0.75,-0.242,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.965,-0.03300000000000003,0.935,-0.05699999999999994,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.775,-0.22299999999999998,0.65,-0.34199999999999997,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,AB,0.0,0.998,0.0,0.992,0.0,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,AB,0.25,0.998,0.0,0.992,0.0,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,AB,0.5,0.998,0.0,0.992,0.0,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,AB,0.75,0.998,0.0,0.992,0.0,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,AB,1.0,0.01,-0.988,0.004,-0.988,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.025,-0.973,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.12,-0.878,0.035,-0.957,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.095,-0.903,0.045,-0.947,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.31,-0.688,0.055,-0.9369999999999999,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.135,-0.863,0.03,-0.962,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.04,-0.958,0.01,-0.982,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.085,-0.913,0.04,-0.952,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.075,-0.923,0.025,-0.967,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.1,-0.898,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.065,-0.933,0.015,-0.977,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.16,-0.838,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.125,-0.873,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.075,-0.923,0.015,-0.977,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.11,-0.888,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.105,-0.893,0.02,-0.972,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.155,-0.843,0.03,-0.962,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.115,-0.883,0.015,-0.977,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.02,-0.978,0.0,-0.992,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.155,-0.843,0.025,-0.967,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_AB,1.0,0.055,-0.943,0.01,-0.982,90,1,0
